PAYMENT_ID,MERCHANT_PAYMENT_ID,AMOUNT,CURRENCY,PAYMENT_REFERENCE,CREATION_TIME_UTC,LAST_STATUS_UPDATE_TIME_UTC,FINAL_STATUS_TIME_UTC,STATUS,INSTITUTION_ID,PAYMENT_TYPE,PAYER_EMAIL,IS_REFUNDED,AMOUNT_REFUNDED,LAST_REFUND_TIME,IS_PAY_BY_LINK,PROVIDED_PAYER_NAMES
019adf10-dd47-7883-92e7-39b3390cf384,TXN44691278,150.00,GBP,251202122215758P9C,2025-12-02 12:36:56,2025-12-02 12:37:24,2025-12-02 12:37:24,SETTLED,halifax,VOLUME,,false,0,,false,
019adf7e-dea7-7f3c-953f-b531bff7e5b1,TXN86814442,502.00,GBP,251202142225074JQA,2025-12-02 14:37:05,2025-12-02 14:37:05,,AWAITING_AUTHORIZATION,barclays,VOLUME,,false,0,,false,
019adf80-1ff0-7cac-be34-1fc9d2b33543,TXN33240464,502.00,GBP,251202142307320ZT6,2025-12-02 14:38:27,2025-12-02 16:09:43,2025-12-02 16:09:43,SETTLED,barclays,VOLUME,,false,0,,false,
019adfcb-af30-7bec-b634-0a16ada1d12b,TXN02165072,900.00,GBP,25120216059195TX2I,2025-12-02 16:00:59,2025-12-02 16:01:31,2025-12-02 16:01:31,SETTLED,monzo_ob,VOLUME,,false,0,,false,
019ae0ba-444d-7dc8-b9b4-aa0fd3361433,TXN18452213,16.00,GBP,251202201294937SJK,2025-12-02 20:21:35,2025-12-02 20:22:39,2025-12-02 20:22:39,SETTLED,lloyds,VOLUME,,false,0,,false,
019ae12e-e2c2-7ddb-b32b-bc243dceda11,TXN60443410,80.00,GBP,251202221737677FWG,2025-12-02 22:28:58,2025-12-02 22:29:59,2025-12-02 22:29:59,SETTLED,lloyds,VOLUME,,false,0,,false,
019ae131-3b53-7a5f-a499-1bc478c364f0,TXN81277638,280.00,GBP,251202221891424KYG,2025-12-02 22:31:32,2025-12-02 22:32:17,2025-12-02 22:32:17,SETTLED,lloyds,VOLUME,,false,0,,false,
019ae135-2c4f-7a34-bd62-fd51470a9fdf,TXN62589028,160.00,GBP,251202222149723X9Z,2025-12-02 22:35:52,2025-12-02 22:36:40,2025-12-02 22:36:40,SETTLED,lloyds,VOLUME,,false,0,,false,
019ae138-f0c6-7a88-b7a7-1abc962a9173,TXN31603643,160.00,GBP,251202222396629N1U,2025-12-02 22:39:57,2025-12-02 22:41:33,2025-12-02 22:41:33,SETTLED,lloyds,VOLUME,,false,0,,false,
019ae157-0466-7151-87c8-4fe6524c71a8,TXN78876181,20.00,GBP,25120223767728F6G5,2025-12-02 23:12:48,2025-12-02 23:13:15,2025-12-02 23:13:15,SETTLED,barclays,VOLUME,,false,0,,false,
019ae3b3-d4b1-7e16-94e9-bf0bbf4b44c5,TXN75783025,56.00,GBP,25120310804803ITN2,2025-12-03 10:13:25,2025-12-03 10:13:41,2025-12-03 10:13:41,SETTLED,revolut,VOLUME,,false,0,,false,
019ae3c5-0cfb-792d-91c3-d80e945bc1b7,TXN55703840,40.00,GBP,2512031019333220RL,2025-12-03 10:32:13,2025-12-03 10:32:38,2025-12-03 10:32:38,SETTLED,revolut,VOLUME,,false,0,,false,
019ae483-8ee9-7153-a6b7-a2e61b532343,TXN03862410,160.00,GBP,25120314018424QBXV,2025-12-03 14:00:19,2025-12-03 14:00:19,,AWAITING_AUTHORIZATION,lloyds,VOLUME,,false,0,,false,
019ae483-de3e-70ad-ba71-dc05433f8d1e,TXN69525825,160.00,GBP,251203140387272DRM,2025-12-03 14:00:40,2025-12-03 14:01:30,2025-12-03 14:01:30,SETTLED,lloyds,VOLUME,,false,0,,false,
019ae512-888d-7844-a056-796501d93856,TXN55877312,500.00,GBP,251203162188445E4W,2025-12-03 16:36:29,2025-12-03 16:36:55,2025-12-03 16:36:55,SETTLED,monzo_ob,VOLUME,,false,0,,false,
019ae560-6fcd-7893-b432-ba6af270a6ee,TXN29891977,1000.00,GBP,25120318093923SNEI,2025-12-03 18:01:34,2025-12-03 18:02:02,2025-12-03 18:02:02,SETTLED,monzo_ob,VOLUME,,false,0,,false,
019ae56f-afab-7660-b10e-24f5696365f4,TXN60627465,1000.00,GBP,251203181093299QWB,2025-12-03 18:18:13,2025-12-03 18:18:37,2025-12-03 18:18:37,SETTLED,monzo_ob,VOLUME,,false,0,,false,
019ae60a-1a3d-7ab2-9f36-434eb7de264b,TXN55620740,80.00,GBP,25120321413125JGK6,2025-12-03 21:06:54,2025-12-03 21:07:59,2025-12-03 21:07:59,SETTLED,halifax,VOLUME,,false,0,,false,
019ae8c1-0eb0-7b5b-bb57-4e743d4eb79f,TXN81144154,396.83,GBP,251204092757692QOH,2025-12-04 09:45:58,2025-12-04 09:46:23,2025-12-04 09:46:23,SETTLED,monzo_ob,VOLUME,,false,0,,false,
019ae96d-e1a1-7acb-843c-cb9a71c1b8c7,TXN44915099,22.00,GBP,251204123283886ZXJ,2025-12-04 12:54:44,2025-12-04 12:55:12,2025-12-04 12:55:12,SETTLED,monzo_ob,VOLUME,,false,0,,false,
019aea37-6257-7d43-8f2a-393e687ca57b,TXN64290977,90.50,GBP,251204162089570JRR,2025-12-04 16:34:50,2025-12-04 16:35:10,2025-12-04 16:35:10,SETTLED,barclays,VOLUME,,false,0,,false,
019aebef-fadc-73ca-ac07-2fb7f9d0209b,TXN58743462,15.87,GBP,2512050021644513HG,2025-12-05 00:36:05,2025-12-05 00:37:04,2025-12-05 00:37:04,SETTLED,lloyds,VOLUME,,false,0,,false,
019aebfc-3472-7e96-a3ba-d77c6a03a7c8,TXN18503795,1000.00,GBP,251205002965626O6Q,2025-12-05 00:49:26,2025-12-05 00:50:21,2025-12-05 00:50:21,SETTLED,barclays,VOLUME,,false,0,,false,
019aec11-6b44-7c56-b943-16d285e7d2c0,TXN95662868,400.00,GBP,25120501755920J5MP,2025-12-05 01:12:36,2025-12-05 01:13:06,2025-12-05 01:13:06,SETTLED,halifax,VOLUME,,false,0,,false,
019aec33-9b45-797c-a4ed-ca97fd105891,TXN61903122,91.00,GBP,251205012996433X6Q,2025-12-05 01:49:57,2025-12-05 01:50:29,2025-12-05 01:50:29,SETTLED,monzo_ob,VOLUME,,false,0,,false,
019aec34-8ca8-7aaf-b234-2ea0e2d75974,TXN94383363,116.00,GBP,251205013058227VKN,2025-12-05 01:50:58,2025-12-05 01:50:58,,AWAITING_AUTHORIZATION,monzo_ob,VOLUME,,false,0,,false,
019aec35-2410-71cd-b4d4-3c663784171d,TXN72765653,116.00,GBP,251205013096986NWV,2025-12-05 01:51:37,2025-12-05 01:51:53,2025-12-05 01:51:53,FAILED,monzo_ob,VOLUME,,false,0,,false,
019aec35-dad2-7c31-af3f-04fce05988a9,TXN49567955,116.00,GBP,251205013143773LTK,2025-12-05 01:52:24,2025-12-05 01:52:45,2025-12-05 01:52:45,SETTLED,monzo_ob,VOLUME,,false,0,,false,
019aec4f-26a5-712b-8b19-edadbc8c25df,TXN30470806,50.00,GBP,251205021201581FRI,2025-12-05 02:20:03,2025-12-05 02:26:46,2025-12-05 02:26:46,FAILED,hsbc_uk,VOLUME,,false,0,,false,
019aec56-f4f0-7d31-aa46-1c7c737256ea,TXN44319480,227.00,GBP,251205021713150S2G,2025-12-05 02:28:34,2025-12-05 02:32:45,2025-12-05 02:32:45,FAILED,halifax,VOLUME,,false,0,,false,
019aec57-5293-7097-9883-4a96064fe12a,TXN79447074,25.00,GBP,251205021737114VI2,2025-12-05 02:28:58,2025-12-05 02:29:29,2025-12-05 02:29:29,SETTLED,hsbc_uk,VOLUME,,false,0,,false,
019aec5c-321f-796e-9675-9f65affe2545,TXN31587091,227.00,GBP,2512050220564928YI,2025-12-05 02:34:17,2025-12-05 02:34:41,2025-12-05 02:34:41,SETTLED,monzo_ob,VOLUME,,false,0,,false,
019aece5-50cd-7b95-8524-97dcb715e8c2,TXN15630815,45.25,GBP,25120505242777QPWN,2025-12-05 05:04:03,2025-12-05 05:04:03,,AWAITING_AUTHORIZATION,monzo_ob,VOLUME,,false,0,,false,
019aece6-e9c0-7502-93fd-6be81231e9de,TXN68794620,45.25,GBP,251205053474675OQZ,2025-12-05 05:05:48,2025-12-05 05:06:07,2025-12-05 05:06:07,SETTLED,monzo_ob,VOLUME,,false,0,,false,
019aed4f-754e-7abc-acff-3536bc70f148,TXN80868387,80.00,GBP,251205063598936BZ9,2025-12-05 06:59:59,2025-12-05 07:00:27,2025-12-05 07:00:27,SETTLED,nationwide,VOLUME,,false,0,,false,
019aed52-b5c3-759f-8a72-36b32a46bf21,TXN34475485,50.00,GBP,25120507212049SQBE,2025-12-05 07:03:32,2025-12-05 07:03:53,2025-12-05 07:03:53,SETTLED,revolut,VOLUME,,false,0,,false,
019aeddd-73b4-7b50-920f-acfdaf28ecf0,TXN57611213,460.00,GBP,251205092104666TK5,2025-12-05 09:35:05,2025-12-05 09:35:34,2025-12-05 09:35:34,SETTLED,monzo_ob,VOLUME,,false,0,,false,
019aede1-0646-7131-8872-d35358288949,TXN95247735,103.17,GBP,251205092338767DXA,2025-12-05 09:38:59,2025-12-05 11:00:12,2025-12-05 11:00:12,SETTLED,barclays,VOLUME,,false,0,,false,
019aedfb-6e15-790a-82ca-4d094feb6f0e,TXN89571131,1000.00,GBP,251205104692836W03,2025-12-05 10:07:49,2025-12-05 10:08:30,2025-12-05 10:08:30,SETTLED,halifax,VOLUME,,false,0,,false,
019aeebd-9c7b-769c-ae7c-a9b686a1291b,TXN83636222,158.73,GBP,251205132395139I07,2025-12-05 13:39:55,2025-12-05 13:40:58,2025-12-05 13:40:58,SETTLED,barclays,VOLUME,,false,0,,false,
019aeec6-00d0-7a72-b68a-2c8afb51a01c,TXN40472414,238.10,GBP,251205132945125SKN,2025-12-05 13:49:06,2025-12-05 13:49:06,,AWAITING_AUTHORIZATION,lloyds,VOLUME,,false,0,,false,
019aeee9-598a-7309-b768-a5a238b32194,TXN86603927,200.00,GBP,251205141661589QKV,2025-12-05 14:27:42,2025-12-05 14:29:33,2025-12-05 14:29:33,SETTLED,lloyds,VOLUME,,false,0,,false,
019aeefd-b437-7fa5-bdb2-048053342fcf,TXN42915258,99.56,GBP,251205142995522OR1,2025-12-05 14:49:56,2025-12-05 14:50:17,2025-12-05 14:50:17,SETTLED,monzo_ob,VOLUME,,false,0,,false,
019aef07-3ff8-7a4d-869e-0e606a01a7ff,TXN22684583,1000.00,GBP,25120515021130HCUS,2025-12-05 15:00:21,2025-12-05 15:00:44,2025-12-05 15:00:44,SETTLED,monzo_ob,VOLUME,,false,0,,false,
019aef13-1947-735c-be87-9d98e8e6dd00,TXN86839691,50.00,GBP,25120515797650HFOL,2025-12-05 15:13:18,2025-12-05 15:13:41,2025-12-05 15:13:41,SETTLED,monzo_ob,VOLUME,,false,0,,false,
019aef1f-2cd9-779f-88a5-fd86555552b7,TXN31331785,45.25,GBP,251205151589092SKK,2025-12-05 15:26:29,2025-12-05 15:27:09,2025-12-05 15:27:09,SETTLED,halifax,VOLUME,,false,0,,false,
019aef8a-923e-7680-94af-1bc8acddc9c8,TXN04691752,600.00,GBP,251205171427406XCA,2025-12-05 17:23:47,2025-12-05 17:23:47,,AWAITING_AUTHORIZATION,nationwide,VOLUME,,false,0,,false,
019aef8b-7ee2-7561-a298-2b4bc56c3acf,TXN94691525,600.00,GBP,25120517148798261H,2025-12-05 17:24:48,2025-12-05 17:25:36,2025-12-05 17:25:36,SETTLED,nationwide,VOLUME,,false,0,,false,
019aefde-d1b4-7475-8d7a-b77f9fd58fb8,TXN29782483,1000.00,GBP,251205183348672ZEC,2025-12-05 18:55:49,2025-12-05 18:56:11,2025-12-05 18:56:11,SETTLED,monzo_ob,VOLUME,,false,0,,false,
019af01c-ef1b-76a3-89f7-9496b4920c4e,TXN77981153,500.00,GBP,25120520219430KZE8,2025-12-05 20:03:40,2025-12-05 20:04:22,2025-12-05 20:04:22,SETTLED,nationwide,VOLUME,,false,0,,false,
019af02d-47cb-7500-9fde-b0e6c579f584,TXN63324328,487.32,GBP,251205201290710VN3,2025-12-05 20:21:31,2025-12-05 20:22:13,2025-12-05 20:22:13,SETTLED,halifax,VOLUME,,false,0,,false,
019af034-2717-799a-86ec-2f06a744ba8a,TXN55453347,145.00,GBP,2512052017410939KV,2025-12-05 20:29:01,2025-12-05 20:29:21,2025-12-05 20:29:21,SETTLED,monzo_ob,VOLUME,,false,0,,false,
019af044-9a36-733a-aca0-83129637af61,TXN13246528,317.46,GBP,251205202819139LFC,2025-12-05 20:46:59,2025-12-05 20:47:29,2025-12-05 20:47:29,SETTLED,lloyds,VOLUME,,false,0,,false,
019af091-fc3c-7364-aa32-c9efe2fac9b6,TXN83633490,100.00,GBP,25120522690503SQCZ,2025-12-05 22:11:31,2025-12-05 22:11:31,,AWAITING_AUTHORIZATION,rbs,VOLUME,,false,0,,false,
019af093-129c-718c-ba04-67d8933d7403,TXN44480951,100.00,GBP,25120522761770MYXV,2025-12-05 22:12:43,2025-12-05 22:13:10,2025-12-05 22:13:10,SETTLED,rbs,VOLUME,,false,0,,false,
019af108-4851-7571-8f40-cd45ab69d521,TXN02229903,39.68,GBP,251206001243231WAJ,2025-12-06 00:20:43,2025-12-06 00:21:49,2025-12-06 00:21:49,SETTLED,lloyds,VOLUME,,false,0,,false,
019af145-34e4-7ebb-bcdd-e819b43a5bb2,TXN50820435,79.37,GBP,251206011635950Z71,2025-12-06 01:27:16,2025-12-06 01:27:55,2025-12-06 01:27:55,FAILED,halifax,VOLUME,,false,0,,false,
019af200-ee64-796c-885b-4f5fcd964656,TXN60797996,436.51,GBP,251206043138673CLO,2025-12-06 04:52:19,2025-12-06 04:52:50,2025-12-06 04:52:50,SETTLED,lloyds,VOLUME,,false,0,,false,
019af223-c7a5-7c18-b710-59b0c0ef25e7,TXN24010419,396.83,GBP,251206051822512ISY,2025-12-06 05:30:23,2025-12-06 05:31:19,2025-12-06 05:31:19,SETTLED,halifax,VOLUME,,false,0,,false,
019af297-fca5-726c-b990-0c3c206f285e,TXN69569228,79.37,GBP,251206072238254007,2025-12-06 07:37:18,2025-12-06 07:37:39,2025-12-06 07:37:39,SETTLED,revolut,VOLUME,,false,0,,false,
019af29c-569b-7df7-be6b-b85539a1a088,TXN32733167,79.37,GBP,251206072523432L9G,2025-12-06 07:42:03,2025-12-06 07:42:15,2025-12-06 07:42:15,SETTLED,revolut,VOLUME,,false,0,,false,
019af2ad-6d47-705c-80d6-00bba4cfb357,TXN32116628,36.20,GBP,25120608043344J9LT,2025-12-06 08:00:43,2025-12-06 08:01:10,2025-12-06 08:01:10,SETTLED,monzo_ob,VOLUME,,false,0,,false,
019af3ca-1415-712d-bffb-161a148448f6,TXN51639555,820.00,GBP,25120613698269LKKU,2025-12-06 13:11:38,2025-12-06 13:12:01,2025-12-06 13:12:01,SETTLED,monzo_ob,VOLUME,,false,0,,false,
019af444-62e6-7be2-97b2-8362f4caed2e,TXN52887698,225.00,GBP,251206151513837WGF,2025-12-06 15:25:14,2025-12-06 15:25:50,2025-12-06 15:25:50,SETTLED,hsbc_uk,VOLUME,,false,0,,false,
019af461-015b-751a-86f9-87924f6946ba,TXN65424625,50.00,GBP,251206153389415UYO,2025-12-06 15:56:29,2025-12-06 15:56:29,,AWAITING_AUTHORIZATION,barclays,VOLUME,,false,0,,false,
019af463-89fa-7430-b598-18ca99a692f9,TXN34589508,50.00,GBP,251206153555456BL9,2025-12-06 15:59:15,2025-12-06 15:59:43,2025-12-06 15:59:43,SETTLED,barclays,VOLUME,,false,0,,false,
019af484-4fac-784b-b36b-8006e7d8c354,TXN36954485,155.00,GBP,2512061621032255P9,2025-12-06 16:35:04,2025-12-06 16:35:43,2025-12-06 16:35:43,SETTLED,halifax,VOLUME,,false,0,,false,
019af489-b08d-7097-a252-0cf18db64df2,TXN75195038,100.00,GBP,251206162455704PWI,2025-12-06 16:40:56,2025-12-06 16:43:04,2025-12-06 16:43:04,SETTLED,lloyds,VOLUME,,false,0,,false,
019af4b0-977a-727a-82ae-9012ca1689cf,TXN62742185,80.00,GBP,251206171405189ANA,2025-12-06 17:23:25,2025-12-06 17:24:24,2025-12-06 17:24:24,SETTLED,lloyds,VOLUME,,false,0,,false,
019af4d0-8409-7745-a603-aa72140e63d5,TXN58771865,330.00,GBP,251206173497364WEX,2025-12-06 17:58:18,2025-12-06 17:58:49,2025-12-06 17:58:49,SETTLED,halifax,VOLUME,,false,0,,false,
019af531-9b47-725c-b430-700efbfd04ae,TXN41364636,300.00,GBP,251206192660307URJ,2025-12-06 19:44:20,2025-12-06 19:45:22,2025-12-06 19:45:22,SETTLED,barclays,VOLUME,,false,0,,false,
019af545-6028-7d11-8ccd-d5a767bfb5cf,TXN78139573,400.00,GBP,25120620355888QU59,2025-12-06 20:05:56,2025-12-06 20:05:56,,AWAITING_AUTHORIZATION,halifax,VOLUME,,false,0,,false,
019af548-73a5-73f6-87a4-0ba30a6b17b2,TXN96940048,400.00,GBP,25120620557484SFUI,2025-12-06 20:09:18,2025-12-06 20:10:33,2025-12-06 20:10:33,SETTLED,halifax,VOLUME,,false,0,,false,
019af588-4d33-7e00-bb62-d65cdb6f5494,TXN30675265,973.22,GBP,251206211141948J6R,2025-12-06 21:19:02,2025-12-06 21:19:31,2025-12-06 21:19:31,SETTLED,monzo_ob,VOLUME,,false,0,,false,
019af593-ce63-76aa-8e0f-923edfdc0c2a,TXN26982056,186.89,GBP,251206211895914OYX,2025-12-06 21:31:36,2025-12-06 21:31:46,2025-12-06 21:31:46,FAILED,monzo_ob,VOLUME,,false,0,,false,
019af594-4254-7e6f-a4cb-c1e88f540064,TXN51267040,186.89,GBP,251206211925609RAI,2025-12-06 21:32:06,2025-12-06 21:32:13,2025-12-06 21:32:13,FAILED,monzo_ob,VOLUME,,false,0,,false,
019af595-788c-72b4-8a67-58115fb007c2,TXN21287875,186.89,GBP,251206212005013PUD,2025-12-06 21:33:25,2025-12-06 21:33:36,2025-12-06 21:33:36,FAILED,monzo_ob,VOLUME,,false,0,,false,
019af596-21da-703f-93d3-694a58f41ffd,TXN01445438,186.89,GBP,251206212048353ZCP,2025-12-06 21:34:08,2025-12-06 21:34:18,2025-12-06 21:34:18,FAILED,monzo_ob,VOLUME,,false,0,,false,
019af597-f5b7-7d7f-9290-7bad51820323,TXN13077795,186.89,GBP,251206212168130B03,2025-12-06 21:36:08,2025-12-06 21:36:22,2025-12-06 21:36:22,FAILED,monzo_ob,VOLUME,,false,0,,false,
019af5a1-223e-7c94-acbf-066c4ac6808a,TXN00353782,185.28,GBP,251206212769353BCT,2025-12-06 21:46:09,2025-12-07 03:21:01,2025-12-07 03:21:01,SETTLED,revolut,VOLUME,,false,0,,false,
019af790-5469-7abf-8ee0-561722c4c9e5,TXN05906813,25.00,GBP,251207062822514TMQ,2025-12-07 06:47:03,2025-12-07 06:47:32,2025-12-07 06:47:32,SETTLED,hsbc_uk,VOLUME,,false,0,,false,
019af7c3-b10a-7259-bbbb-1be5921243e1,TXN81127886,100.00,GBP,2512070725885657AM,2025-12-07 07:43:09,2025-12-07 07:43:47,2025-12-07 07:43:47,SETTLED,halifax,VOLUME,,false,0,,false,
019af817-1064-775c-8bab-dd9beec3ec1f,TXN43051627,22.20,GBP,25120709852463EHLJ,2025-12-07 09:14:12,2025-12-07 09:15:00,2025-12-07 09:15:00,SETTLED,revolut,VOLUME,,false,0,,false,
019af8b3-4318-7637-b5fe-069089c7686e,TXN76195978,402.00,GBP,25120712289060XQ6E,2025-12-07 12:04:50,2025-12-07 12:04:50,,AWAITING_AUTHORIZATION,halifax,VOLUME,,false,0,,false,
019af8b7-1f84-70c9-87d5-cdbc39d972a6,TXN92656014,402.00,GBP,25120712542096S11C,2025-12-07 12:09:02,2025-12-07 12:10:10,2025-12-07 12:10:10,SETTLED,halifax,VOLUME,,false,0,,false,
019af8f3-fbdb-7b6f-9e9e-032490da7833,TXN72141758,198.41,GBP,25120713930662US2H,2025-12-07 13:15:31,2025-12-07 13:15:52,2025-12-07 13:15:52,SETTLED,barclays,VOLUME,,false,0,,false,
