PAYMENT_ID,MERCHANT_PAYMENT_ID,AMOUNT,CURRENCY,PAYMENT_REFERENCE,CREATION_TIME_UTC,LAST_STATUS_UPDATE_TIME_UTC,FINAL_STATUS_TIME_UTC,STATUS,INSTITUTION_ID,PAYMENT_TYPE,PAYER_EMAIL,IS_REFUNDED,AMOUNT_REFUNDED,LAST_REFUND_TIME,IS_PAY_BY_LINK,PROVIDED_PAYER_NAMES
8234c5f1-de56-4e15-b911-c5837f61e788,TXN41509296,78.43,GBP,25080405800099FQRY,2025-08-04 05:13:20,2025-08-04 05:13:39,2025-08-04 05:13:39,SETTLED,barclays,VOLUME,,false,0,,false,
d953b1a8-9620-435e-891f-622244356a4d,TXN05543166,5.00,GBP,250804061491641IQU,2025-08-04 06:24:52,2025-08-04 06:24:52,,AWAITING_AUTHORIZATION,monzo_ob,VOLUME,,false,0,,false,
97909bdf-a2c6-4d04-aed6-53474218e620,TXN48762198,5.00,GBP,250804062233002EA5,2025-08-04 06:37:13,2025-08-04 06:37:33,2025-08-04 06:37:33,FAILED,monzo_ob,VOLUME,,false,0,,false,
9e99982d-e68e-4fcb-a226-0f1cb799a90b,TXN86984967,5.00,GBP,2508040626481247JL,2025-08-04 06:44:08,2025-08-06 06:37:12,2025-08-06 06:37:12,FAILED,monzo_ob,VOLUME,,false,0,,false,
25af797c-9ead-4969-91eb-618b936fbec3,TXN65527705,5.00,GBP,25080407479471ZSZ0,2025-08-04 07:08:00,2025-08-04 07:08:00,,AWAITING_AUTHORIZATION,monzo_ob,VOLUME,,false,0,,false,
fe1b759e-9151-4726-b472-840f3b09d578,TXN86663521,235.30,GBP,250805043233087ZSN,2025-08-05 04:53:54,2025-08-05 04:58:00,2025-08-05 04:58:00,SETTLED,lloyds,VOLUME,,false,0,,false,
8a9f44c5-8e02-4b77-86e4-5b8df51cdf45,TXN49697522,140.00,GBP,25080505300115NXX0,2025-08-05 05:05:00,2025-08-05 05:06:58,2025-08-05 05:06:58,SETTLED,lloyds,VOLUME,,false,0,,false,
107149af-2368-4472-b752-f17c64b397a3,TXN11850866,157.00,GBP,2508050569923238XH,2025-08-05 05:11:39,2025-08-05 05:13:17,2025-08-05 05:13:17,SETTLED,lloyds,VOLUME,,false,0,,false,
1189ff1c-9bd4-413f-a904-9def5fd5e666,TXN56306734,6.00,GBP,250805053526954BTB,2025-08-05 05:58:47,2025-08-05 09:32:42,2025-08-05 09:32:42,FAILED,monzo_ob,VOLUME,,false,0,,false,
aee4a0b5-1490-4b5d-b147-9deaea01681d,TXN52397525,100.00,GBP,250805071078697LD5,2025-08-05 07:17:59,2025-08-05 07:17:59,,AWAITING_AUTHORIZATION,nationwide,VOLUME,,false,0,,false,
f4507602-a7c3-4666-8010-9854c33abf4b,TXN34874400,784.31,GBP,250805072324197TLP,2025-08-05 07:38:44,2025-08-05 07:39:26,2025-08-05 07:39:26,SETTLED,nationwide,VOLUME,,false,0,,false,
f6b71a56-33e4-4c6d-ab16-e70fbcd7db6a,TXN06399580,202.00,GBP,25080515623857QP3M,2025-08-05 15:10:24,2025-08-05 15:10:24,,AWAITING_AUTHORIZATION,monzo_ob,VOLUME,,false,0,,false,
c98d6561-b938-4a9e-beef-6c75e0730e42,TXN75613143,150.00,GBP,2508051628405560UZ,2025-08-05 16:47:20,2025-08-05 16:48:01,2025-08-05 16:48:01,FAILED,barclays,VOLUME,,false,0,,false,
3e5625f7-8566-4f42-8419-481db27e9509,TXN81844324,150.00,GBP,250805162903852ZKR,2025-08-05 16:48:24,2025-08-05 16:49:41,2025-08-05 16:49:41,SETTLED,barclays,VOLUME,,false,0,,false,
ea8cfe2b-9b1b-46b0-8160-aef34906690c,TXN67767280,100.00,GBP,250806142767912WWE,2025-08-06 14:46:08,2025-08-06 14:46:27,2025-08-06 14:46:27,SETTLED,monzo_ob,VOLUME,,false,0,,false,
c33b9079-8d5e-4a5e-a58d-98bd706dbf86,TXN68434598,78.43,GBP,250806172978146YY9,2025-08-06 17:49:38,2025-08-06 17:50:43,2025-08-06 17:50:43,SETTLED,halifax,VOLUME,,false,0,,false,
17426ec7-0b39-4bcc-ad5d-bd5061e11d4c,TXN71599652,313.73,GBP,250806222824784OFF,2025-08-06 22:47:05,2025-08-06 22:48:02,2025-08-06 22:48:02,SETTLED,halifax,VOLUME,,false,0,,false,
4110e83d-bfd6-400c-b3e0-90c2b3395cd2,TXN06521433,275.00,GBP,2508071116990474MB,2025-08-07 11:28:19,2025-08-07 11:29:05,2025-08-07 11:29:05,SETTLED,nationwide,VOLUME,,false,0,,false,
6a124f7d-ef07-4e89-8cb7-0275c0eecfbf,TXN90662740,313.73,GBP,250807172889007RBY,2025-08-07 17:48:10,2025-08-07 17:48:46,2025-08-07 17:48:46,SETTLED,lloyds,VOLUME,,false,0,,false,
13c8ea35-7542-4e79-a023-f1c453abfbe9,TXN63298494,313.73,GBP,250807173418834IMW,2025-08-07 17:57:00,2025-08-07 17:57:35,2025-08-07 17:57:35,SETTLED,barclays,VOLUME,,false,0,,false,
eb0f042a-9a3f-406a-a85a-af1a483495a0,TXN92648235,313.73,GBP,250807202205547E5B,2025-08-07 20:36:45,2025-08-07 20:36:45,,AWAITING_AUTHORIZATION,barclays,VOLUME,,false,0,,false,
78479f04-6f0a-4bc1-8471-06650460a053,TXN34560188,313.73,GBP,2508072031499843VA,2025-08-07 20:52:30,2025-08-07 20:52:48,2025-08-07 20:52:48,SETTLED,barclays,VOLUME,,false,0,,false,
08a4d9ae-c26f-440c-b38d-1badfa168843,TXN08617167,100.00,GBP,250808172258993P0U,2025-08-08 17:37:39,2025-08-08 17:37:59,2025-08-08 17:37:59,SETTLED,monzo_ob,VOLUME,,false,0,,false,
55b8f045-d9ba-424a-8d3b-9475614e7947,TXN68011480,78.43,GBP,25080818187854JNIR,2025-08-08 18:03:08,2025-08-08 18:03:35,2025-08-08 18:03:35,SETTLED,barclays,VOLUME,,false,0,,false,
578c6257-88e6-42d0-9d37-56b2edbe97cc,TXN04165193,39.22,GBP,25080820164963OLFP,2025-08-08 20:02:45,2025-08-08 20:03:40,2025-08-08 20:03:40,SETTLED,lloyds,VOLUME,,false,0,,false,
34f8891c-9f33-4d77-ab40-e40cef8d238f,TXN64858761,235.29,GBP,25080821151411JURR,2025-08-08 21:02:31,2025-08-08 21:04:12,2025-08-08 21:04:12,SETTLED,barclays,VOLUME,,false,0,,false,
cb51d4a3-0dc0-479a-87cc-e647d98fa69e,TXN89720008,156.86,GBP,25080905659350APUB,2025-08-09 05:11:00,2025-08-09 05:11:38,2025-08-09 05:11:38,SETTLED,halifax,VOLUME,,false,0,,false,
03686a96-8249-4fed-87cf-4a09594e9980,TXN27935720,313.73,GBP,25080907776294JL9U,2025-08-09 07:12:56,2025-08-09 07:13:12,2025-08-09 07:13:12,SETTLED,monzo_ob,VOLUME,,false,0,,false,
80e1b94e-5d16-4d49-8f6f-b35d07a67c7b,TXN44114650,78.43,GBP,250809071683495RLH,2025-08-09 07:28:04,2025-08-09 07:28:18,2025-08-09 07:28:18,SETTLED,monzo_ob,VOLUME,,false,0,,false,
97cf1576-c354-499f-9786-0c86517d27f2,TXN25642513,50.00,GBP,250809131025888ROL,2025-08-09 13:17:06,2025-08-09 13:17:29,2025-08-09 13:17:29,SETTLED,monzo_ob,VOLUME,,false,0,,false,
1ccb6c02-f258-4925-a0ee-e36a48417b62,TXN55243801,156.86,GBP,250809191074549IFR,2025-08-09 19:17:54,2025-08-09 19:18:53,2025-08-09 19:18:53,SETTLED,barclays,VOLUME,,false,0,,false,
0eef9953-f7af-4cf0-9e0f-147ca0c761a3,TXN03230938,200.00,GBP,250809202216497BVG,2025-08-09 20:36:57,2025-08-09 20:37:10,2025-08-09 20:37:10,SETTLED,monzo_ob,VOLUME,,false,0,,false,
66137511-556a-43c8-b028-3012f5914f4a,TXN84846975,1002.00,GBP,250810162927824ZKW,2025-08-10 16:48:48,2025-08-10 16:50:15,2025-08-10 16:50:15,SETTLED,halifax,VOLUME,,false,0,,false,
c4f3d1ce-75b5-4fea-9b0d-a773b04b259c,TXN58767488,39.30,GBP,250811041322268DCE,2025-08-11 04:22:03,2025-08-11 04:24:40,2025-08-11 04:24:40,SETTLED,lloyds,VOLUME,,false,0,,false,
7262254b-9f10-4002-8967-de3eb856c01b,TXN67138099,156.86,GBP,250811083535891XTD,2025-08-11 08:58:56,2025-08-11 08:59:28,2025-08-11 08:59:28,SETTLED,halifax,VOLUME,,false,0,,false,
9b8ed226-ee0e-41a8-b573-e0281e1a0331,TXN97435273,118.00,GBP,250811112465207YLF,2025-08-11 11:41:05,2025-08-11 11:41:05,,AWAITING_AUTHORIZATION,barclays,VOLUME,,false,0,,false,
d21feeff-8304-4d11-84fe-bd330b00880a,TXN97435273,118.00,GBP,250811112532120LIV,2025-08-11 11:42:12,2025-08-11 11:42:12,2025-08-11 11:42:12,FAILED,barclays,VOLUME,,false,0,,false,
f88ac703-072e-4f40-8bbc-ba27f39b0b4b,TXN43340170,118.00,GBP,250811112980050UQU,2025-08-11 11:49:40,2025-08-11 11:49:40,,AWAITING_AUTHORIZATION,barclays,VOLUME,,false,0,,false,
43dc893a-b699-42d2-aca7-0daeca47200f,TXN24286649,118.00,GBP,250811113180798NAL,2025-08-11 11:53:01,2025-08-11 11:53:01,,AWAITING_AUTHORIZATION,barclays,VOLUME,,false,0,,false,
a27fd560-990c-4dab-9b3f-425d48e0f5fd,TXN05567798,100.00,GBP,250811113493046RUK,2025-08-11 11:58:13,2025-08-11 11:58:13,,AWAITING_AUTHORIZATION,barclays,VOLUME,,false,0,,false,
cb8baa1f-6127-4f45-aad1-ace18a341e4d,TXN80058489,100.00,GBP,250811113510217JKE,2025-08-11 11:58:30,2025-08-11 13:57:50,2025-08-11 13:57:50,FAILED,monzo_ob,VOLUME,,false,0,,false,
3aaf478a-4def-47b3-8a45-af8516eaba97,TXN06145850,118.00,GBP,25081112224539Q6UW,2025-08-11 12:03:45,2025-08-11 12:03:45,,AWAITING_AUTHORIZATION,barclays,VOLUME,,false,0,,false,
cf11a33a-f054-408d-890d-042822c3bd1e,TXN06145850,118.00,GBP,25081112258448IJA4,2025-08-11 12:04:18,2025-08-11 12:04:18,2025-08-11 12:04:18,FAILED,barclays,VOLUME,,false,0,,false,
83c01b49-1a96-4321-863b-22b7e9cf5318,TXN57182303,118.00,GBP,250811122648522IMQ,2025-08-11 12:04:25,2025-08-11 12:04:25,,AWAITING_AUTHORIZATION,barclays,VOLUME,,false,0,,false,
3646afcc-8599-4d10-8860-380b715f1b7d,TXN64576888,784.30,GBP,250811121056744J5F,2025-08-11 12:17:37,2025-08-11 12:18:30,2025-08-11 12:18:30,SETTLED,barclays,VOLUME,,false,0,,false,
c0610983-63c1-449a-833e-da47d00f3fe2,TXN22659316,392.15,GBP,250811123551507T6D,2025-08-11 12:59:11,2025-08-11 12:59:47,2025-08-11 12:59:47,SETTLED,barclays,VOLUME,,false,0,,false,
d62e5879-6adc-4054-8a2e-b941cae3c59e,TXN41332193,118.00,GBP,25081113408498PHGY,2025-08-11 13:06:48,2025-08-11 13:06:48,,AWAITING_AUTHORIZATION,barclays,VOLUME,,false,0,,false,
eb5f4a77-5bb0-4f53-a73a-c8548cf8d35c,TXN48633783,118.00,GBP,250811143057228TCX,2025-08-11 14:50:57,2025-08-11 14:50:57,,AWAITING_AUTHORIZATION,halifax,VOLUME,,false,0,,false,
fcd5f57b-9263-44c2-9347-c54715e42a10,TXN48633783,118.00,GBP,250811143092251GX4,2025-08-11 14:51:32,2025-08-11 14:51:32,2025-08-11 14:51:32,FAILED,barclays,VOLUME,,false,0,,false,
38b519f6-ad16-46e3-9637-8da264166b1c,TXN66386565,78.43,GBP,25081116531655XSW8,2025-08-11 16:08:52,2025-08-11 16:09:27,2025-08-11 16:09:27,SETTLED,barclays,VOLUME,,false,0,,false,
e4d72038-d7b6-4e4f-acba-0c44f94f64ca,TXN37186005,101.00,GBP,25081118948300HKWX,2025-08-11 18:15:49,2025-08-11 18:16:24,2025-08-11 18:16:24,SETTLED,halifax,VOLUME,,false,0,,false,
61cb2433-4e72-4b42-b3c7-e0da41d4b1bc,TXN61005746,197.30,GBP,25081205362692FWIO,2025-08-12 05:06:03,2025-08-12 05:06:56,2025-08-12 05:06:56,SETTLED,halifax,VOLUME,,false,0,,false,
4f74705f-b9ea-48e0-bdf3-9ffe89afa81d,TXN78461775,5.00,GBP,250812143434961RGH,2025-08-12 14:57:15,2025-08-12 14:57:15,,AWAITING_AUTHORIZATION,barclays,VOLUME,,false,0,,false,
0f0384f2-1a8b-4d4a-b05a-3bfe9add0f24,TXN72031882,50.00,GBP,25081216439202ZRJ1,2025-08-12 16:07:19,2025-08-12 17:38:05,2025-08-12 17:38:05,FAILED,monzo_ob,VOLUME,,false,0,,false,
d9411b54-d9df-4ee9-8ab9-921a5e5bdc42,TXN01128774,77.52,GBP,250812213444611STL,2025-08-12 21:57:25,2025-08-12 21:57:45,2025-08-12 21:57:45,SETTLED,barclays,VOLUME,,false,0,,false,
5c41d233-75f9-42c5-99d6-65bcedff56fb,TXN64888134,39.22,GBP,25081307773506RNAF,2025-08-13 07:12:54,2025-08-13 07:13:41,2025-08-13 07:13:41,SETTLED,lloyds,VOLUME,,false,0,,false,
4ee4af00-d48f-41ce-83f3-01e6d86eae7e,TXN14447532,20.00,GBP,25081307975246EOFI,2025-08-13 07:16:16,2025-08-13 07:16:50,2025-08-13 07:16:50,FAILED,lloyds,VOLUME,,false,0,,false,
726fa84d-35e7-4142-9335-5788b84396d4,TXN76182201,20.00,GBP,250813071206111FGJ,2025-08-13 07:20:12,2025-08-13 07:20:56,2025-08-13 07:20:56,SETTLED,lloyds,VOLUME,,false,0,,false,
b397687d-7493-4167-b2a0-dd4e912c3df8,TXN89506374,20.00,GBP,25081412404055I8VD,2025-08-14 12:06:44,2025-08-14 12:07:17,2025-08-14 12:07:17,SETTLED,starling_ob,VOLUME,,false,0,,false,
671dc687-752c-4eac-a89e-5359157fcde5,TXN96408928,77.52,GBP,2508150816952640BN,2025-08-15 08:28:16,2025-08-15 08:30:04,2025-08-15 08:30:04,SETTLED,halifax,VOLUME,,false,0,,false,
4a532ed0-9f00-4887-af6b-5b90a62c9a13,TXN80098527,241.55,GBP,25081512970542PYDO,2025-08-15 12:16:11,2025-08-15 12:16:11,,AWAITING_AUTHORIZATION,tsb,VOLUME,,false,0,,false,
bd6417ed-d866-4309-b4d7-d60762673319,TXN35172136,78.43,GBP,2508151512412568O4,2025-08-15 15:20:42,2025-08-15 15:21:24,2025-08-15 15:21:24,SETTLED,lloyds,VOLUME,,false,0,,false,
f8e7af17-4cbd-4b32-b843-b8ad934ce4f6,TXN79260975,117.65,GBP,250815151334607GWE,2025-08-15 15:22:15,2025-08-15 15:22:47,2025-08-15 15:22:47,SETTLED,lloyds,VOLUME,,false,0,,false,
77e97121-a0d5-4390-864d-cd5370d1be59,TXN04195521,196.08,GBP,250815151428942CKM,2025-08-15 15:23:49,2025-08-15 15:24:37,2025-08-15 15:24:37,SETTLED,lloyds,VOLUME,,false,0,,false,
acce8e4f-ed3e-40b1-8320-f15430fa8536,TXN19131661,78.43,GBP,2508151515655894ME,2025-08-15 15:26:06,2025-08-15 15:26:52,2025-08-15 15:26:52,SETTLED,lloyds,VOLUME,,false,0,,false,
bfd63c72-ff6f-4d0b-b98b-9f928feaaf0a,TXN57505799,39.22,GBP,250815151674519HPE,2025-08-15 15:27:55,2025-08-15 15:28:48,2025-08-15 15:28:48,SETTLED,lloyds,VOLUME,,false,0,,false,
23fd6694-5974-4520-8b1b-1842ec8cd813,TXN03779223,38.76,GBP,250815161814516LRJ,2025-08-15 16:30:14,2025-08-15 16:30:37,2025-08-15 16:30:37,SETTLED,barclays,VOLUME,,false,0,,false,
0627306b-e854-4fd8-9a13-12a052e884e7,TXN35907543,80.00,GBP,250815162097321G4G,2025-08-15 16:34:58,2025-08-15 16:35:56,2025-08-15 16:35:56,SETTLED,lloyds,VOLUME,,false,0,,false,
3951aef4-e0f3-4ccd-8e2c-37045bb3d0b0,TXN48913745,490.00,GBP,2508151716831448DU,2025-08-15 17:28:04,2025-08-15 17:28:19,2025-08-15 17:28:19,SETTLED,monzo_ob,VOLUME,,false,0,,false,
075dbec4-f731-4659-9eca-6b953cda2814,TXN49486319,78.43,GBP,250815203148386XJM,2025-08-15 20:52:29,2025-08-16 03:21:35,2025-08-16 03:21:35,SETTLED,halifax,VOLUME,,false,0,,false,
8110840c-c352-42bf-b2f6-a4a6ad098b69,TXN52669455,39.22,GBP,2508161019319534ZB,2025-08-16 10:32:12,2025-08-16 10:32:47,2025-08-16 10:32:47,SETTLED,lloyds,VOLUME,,false,0,,false,
0562891b-4a35-4ea1-85f3-921249df32bd,TXN29248190,5.00,GBP,250816153202407EX0,2025-08-16 15:53:23,2025-08-16 15:54:37,2025-08-16 15:54:37,SETTLED,lloyds,VOLUME,,false,0,,false,
4e4a61b5-a84a-42c6-a03c-e80f5471fc27,TXN42707893,77.52,GBP,250816181483425M65,2025-08-16 18:24:44,2025-08-16 18:24:44,,AWAITING_AUTHORIZATION,monzo_ob,VOLUME,,false,0,,false,
042d7ec7-a076-4db7-95c9-4a3ae5322cb8,TXN50091223,775.19,GBP,250817051169030FMX,2025-08-17 05:19:29,2025-08-17 05:20:11,2025-08-17 05:20:11,SETTLED,lloyds,VOLUME,,false,0,,false,
b1018d51-dc22-4f8c-9cbd-32bbbd2b9913,TXN93265194,50.00,GBP,2508171313926739GV,2025-08-17 13:23:13,2025-08-17 13:23:13,,AWAITING_AUTHORIZATION,monzo_ob,VOLUME,,false,0,,false,
f4bae6b8-ced8-4e76-9107-5ae8c1bf7ab3,TXN07753318,125.00,GBP,250817201235818QYH,2025-08-17 20:20:36,2025-08-17 20:20:36,,AWAITING_AUTHORIZATION,barclays,VOLUME,,false,0,,false,
21fd0415-b3e9-4ddf-bf2d-06989849baf5,TXN10377466,125.00,GBP,250817201244104MXK,2025-08-17 20:20:44,2025-08-17 20:21:21,2025-08-17 20:21:21,SETTLED,halifax,VOLUME,,false,0,,false,
d5013507-7741-4cea-8f0e-18bfad5c1ce8,TXN74892395,697.67,GBP,250817222520768YKG,2025-08-17 22:42:01,2025-08-17 22:42:34,2025-08-17 22:42:34,SETTLED,lloyds,VOLUME,,false,0,,false,
86db92eb-21d5-4f33-9f1a-55b8cb4a4f10,TXN27287338,100.00,GBP,250818042693710U2Q,2025-08-18 04:44:54,2025-08-18 04:47:26,2025-08-18 04:47:26,SETTLED,nationwide,VOLUME,,false,0,,false,
547ae874-33f9-45b6-8f90-6806a9a8aeec,TXN08925364,15.50,GBP,250818051250803PPT,2025-08-18 05:20:51,2025-08-18 05:23:14,2025-08-18 05:23:14,SETTLED,lloyds,VOLUME,,false,0,,false,
15310507-3061-4b18-83f9-520f2f8ea1a2,TXN11124181,77.52,GBP,250818061394550EAO,2025-08-18 06:23:15,2025-08-18 06:23:51,2025-08-18 06:23:51,SETTLED,halifax,VOLUME,,false,0,,false,
fffeec14-f45b-40a0-ab8c-455f28c27b31,TXN14294227,50.00,GBP,250818087448050WGF,2025-08-18 08:12:25,2025-08-18 08:12:50,2025-08-18 08:12:50,SETTLED,monzo_ob,VOLUME,,false,0,,false,
